Carnegie Mellon University,,,,,,,,,,,,,,,,,,,,
Evaluation Results,,,,,,,,,,,,,,,,,,,,
Here is a breakdown of each mean score for each question.,,,,,,,,,,,,,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2008,"YANG, Y. (co-taught)",CS,15493,ST:INFO RETRIEVL WEB,A,Lect,7,9,78%,2.86,2,,,,,,,,
Fall,2008,"CALLAN, J. (co-taught)",CS,15493,ST:INFO RETRIEVL WEB,A,Lect,7,9,78%,4.29,4.71,,,,,,,,
Fall,2008,"ARONSON, J. (co-taught)",CS,15502,TECH AND GLOBAL DEV,A,Lect,12,15,80%,3.58,3.45,,,,,,,,
Fall,2008,"TONGIA, R. (co-taught)",CS,15502,TECH AND GLOBAL DEV,A,Lect,12,15,80%,3.58,4.42,,,,,,,,
Fall,2008,"MERTZ, J. (co-taught)",CS,15502,TECH AND GLOBAL DEV,A,Lect,12,15,80%,3.58,4,,,,,,,,
Fall,2008,"EPPINGER, J.",CS,15600,JAVA J2EE PROGRAMMNG,A,Lect,58,71,82%,4.69,4.79,,,,,,,,
Fall,2008,"GARROD, C.",CS,15637,WEB APPLCTN DEVLPMNT,A,Lect,15,27,56%,4.14,4,,,,,,,,
Fall,2008,"GIBSON, G.",CS,15712,ADV OP SYS & DST SYS,A,Lect,12,22,55%,4.25,4.58,,,,,,,,
Fall,2008,"XING, P.",CS,15781,MACHINE LEARNING,A,Lect,7,10,70%,3.29,3.43,,,,,,,,
Fall,2008,"CRARY, K.",CS,15814,TYPE SYSTM PROG LANG,A,Lect,17,27,63%,3.94,4.12,,,,,,,,
Fall,2008,"CLARKE, E.",CS,15817,INTRO MODEL CHECKING,A,Lect,7,8,88%,4.43,4.43,,,,,,,,
Fall,2008,"HARPER, R.",CS,15819,HYB SYS AN THRM PRVG,F,Lect,2,7,29%,5,5,,,,,,,,
Fall,2008,"SATYANARAYANAN, M. (co-taught)",CS,15821,MBLE PERVASIVE COMP,A,Lect,5,12,42%,4.6,4.6,,,,,,,,
Fall,2008,"SIEWIOREK, D. (co-taught)",CS,15821,MBLE PERVASIVE COMP,A,Lect,5,12,42%,4.6,4.4,,,,,,,,
Fall,2008,"MILLER, G.",CS,15852,COMPUTATIONL GEOMTRY,A,Lect,3,3,100%,4.33,4.33,,,,,,,,
Fall,2008,"BLELLOCH, G.",CS,15853,ALGORITHMS REAL WRLD,A,Lect,18,32,56%,3.63,3.89,,,,,,,,
Fall,2008,"BLUM, M.",CS,15859,SPC TPCS IN THEORY,T,Lect,4,5,80%,4,4,,,,,,,,
Fall,2008,"EFROS, A.",CS,15862,COMPTNAL PHOTOGRAPHY,A,Lect,4,4,100%,4.75,4.75,,,,,,,,
Fall,2008,"TREUILLE, A.",CS,15869,SP TPCS IN GRAPHICS,E,Lect,10,12,83%,4.7,4.6,,,,,,,,
Fall,2008,"VELOSO, M. (co-taught)",CS,15887,PLAN EXE LRNG,A,Lect,4,12,33%,3.75,3.75,,,,,,,,
Fall,2008,"SIMMONS, R. (co-taught)",CS,15887,PLAN EXE LRNG,A,Lect,4,12,33%,3.5,3.75,,,,,,,,
Fall,2008,"RUDICH, S.",CS,15894,TECHNICALLY SPEAKING,A,Lect,2,3,67%,5,5,,,,,,,,
Fall,2008,"VITUCCIO, R.",ETC,53608,THE VISUAL STORY,A,Lect,39,57,68%,3.84,3.87,,,,,,,,
Fall,2008,"COMLEY, R.",ETC,53620,TPCS DIGITAL ART DES,A,Lect,6,11,55%,4.6,4.5,,,,,,,,
Fall,2008,"DAVIDSON, A.",ETC,53700,ETC FUNDAMENTALS,A,Lect,39,58,67%,3.56,4.05,,,,,,,,
Fall,2008,"HARGER, B.",ETC,53711,IMPROVSTNAL ACTING,A,Lect,16,26,62%,4.19,4.44,,,,,,,,
Fall,2008,"HARGER, B.",ETC,53711,IMPROVSTNAL ACTING,B,Lect,24,31,77%,4,4.33,,,,,,,,
Fall,2008,"SCHELL, J.",ETC,53831,BUILDNG VIRTUAL WRLD,A,Lect,40,60,67%,4.59,4.46,,,,,,,,
Fall,2008,"KRAUT, R. (co-taught)",HCI,5320,SOCIAL WEB,A,Lect,7,13,54%,3.14,3,,,,,,,,
Fall,2008,"HONG, J. (co-taught)",HCI,5320,SOCIAL WEB,A,Lect,7,13,54%,3.14,3.29,,,,,,,,
Fall,2008,"ZIMMERMAN, J. (co-taught)",HCI,5410,HCI METHODS,A,Lect,18,27,67%,3.56,3.71,,,,,,,,
Fall,2008,"JOHN, B. (co-taught)",HCI,5410,HCI METHODS,A,Lect,18,27,67%,3.61,4,,,,,,,,
Fall,2008,"GONZALEZ, C.",HCI,5413,HUMAN FACTORS,A,Lect,6,9,67%,3.17,3,,,,,,,,
Fall,2008,"HUDSON, S.",HCI,5431,SFTWR ARCH USR INTFC,A,Lect,8,13,62%,3.5,3.5,,,,,,,,
Fall,2008,"ROSE, C.",HCI,5434,APPLD MACHINE LEARNG,A,Lect,2,3,67%,5,5,,,,,,,,
Fall,2008,"ZIMMERMAN, J. (co-taught)",HCI,5610,HCI METHODS,A,Lect,34,45,76%,3.82,4.26,,,,,,,,
Fall,2008,"JOHN, B. (co-taught)",HCI,5610,HCI METHODS,A,Lect,34,45,76%,3.82,3.97,,,,,,,,
Fall,2008,"HUDSON, S.",HCI,5631,SFTWR ARC USR INTRFC,A,Lect,11,17,65%,2.82,3.18,,,,,,,,
Fall,2008,"MANKOFF, J. (co-taught)",HCI,5771,HCI PROCESS & THEORY,A,Lect,5,9,56%,3.8,3.2,,,,,,,,
Fall,2008,"HUDSON, S. (co-taught)",HCI,5771,HCI PROCESS & THEORY,A,Lect,5,9,56%,3.8,3.8,,,,,,,,
Fall,2008,"KRAUT, R.",HCI,5810,COMP SUPPRT COOP WRK,A,Lect,3,8,38%,4,4.33,,,,,,,,
Fall,2008,"GONZALEZ, C.",HCI,5813,HUMAN FACTORS,A,Lect,8,11,73%,3.88,3.5,,,,,,,,
Fall,2008,"KRAUT, R. (co-taught)",HCI,5820,SOCIAL WEB,A,Lect,14,18,78%,4.07,3.79,,,,,,,,
Fall,2008,"HONG, J. (co-taught)",HCI,5820,SOCIAL WEB,A,Lect,14,18,78%,4.07,4.79,,,,,,,,
Fall,2008,"ALEVEN, V.",HCI,5832,CG MDL & INTL TUT SY,A,Lect,7,9,78%,3.86,4,,,,,,,,
Fall,2008,"MYERS, B.",HCI,5863,INTRO HCI TECH EXECS,A2,Lect,12,33,36%,3.82,4,,,,,,,,
Fall,2008,"PERDUE, J.",ISR,8616,PRCS CAPABILITY MDLS,A2,Lect,3,5,60%,5,5,,,,,,,,
Fall,2008,"SADEH, N.",ISR,8731,WEB COMM SECUR PRVCY,A,Lect,3,4,75%,3.33,3.67,,,,,,,,
Fall,2008,"SHAMOS, M.",ISR,8732,LAW OF COMPUTER TECH,A,Lect,10,12,83%,4.7,4.9,,,,,,,,
Fall,2008,"CRANOR, L.",ISR,8733,PRIVCY POL LAW TECH,A,Lect,3,5,60%,4.33,4.33,,,,,,,,
Fall,2008,"TOMASIC, A.",ISR,8741,VERY LG INFO SYSTEMS,A,Lect,7,7,100%,4.71,4.43,,,,,,,,
Fall,2008,"MYERS, B.",ISR,8763,INTRO HCI TECH EXECS,A2,Lect,5,8,63%,3.4,3.6,,,,,,,,
Fall,2008,"GERSHMAN, A.",ISR,8768,INVENTING FUTURE SRV,A1,Lect,4,8,50%,4.75,4.75,,,,,,,,
Fall,2008,"TONGIA, R.",ISR,8790,TECH DEVLPING COMM,A,Lect,3,6,50%,4,3.67,,,,,,,,
Fall,2008,"CARLEY, K.",ISR,8997,COS GRAD READ RSRCH,A,Lect,5,7,71%,3.8,3.8,,,,,,,,
Fall,2008,"CARLEY, K. (co-taught)",ISR,8998,COS PHD PRACTICUM,A,Lect,7,12,58%,3.86,3.86,,,,,,,,
Fall,2008,"TONGIA, R. (co-taught)",ISR,8998,COS PHD PRACTICUM,A,Lect,7,12,58%,3.86,4,,,,,,,,
Fall,2008,"LAVIE, A. (co-taught)",LTI,11711,ALGORITHMS FOR NLP,A,Lect,12,18,67%,3.17,3.33,,,,,,,,
Fall,2008,"FREDERKING, R. (co-taught)",LTI,11711,ALGORITHMS FOR NLP,A,Lect,12,18,67%,3.25,3.75,,,,,,,,
Fall,2008,"LEVIN, L. (co-taught)",LTI,11721,GRAMMARS & LEXICONS,A,Lect,10,20,50%,3.8,4.3,,,,,,,,
Fall,2008,"MITAMURA, T. (co-taught)",LTI,11721,GRAMMARS & LEXICONS,A,Lect,10,20,50%,3.7,3.5,,,,,,,,
Fall,2008,"LAVIE, A. (co-taught)",LTI,11732,SELF-PACED LAB: MT,A,Lect,3,8,38%,5,5,,,,,,,,
Fall,2008,"FREDERKING, R. (co-taught)",LTI,11732,SELF-PACED LAB: MT,A,Lect,3,8,38%,5,5,,,,,,,,
Fall,2008,"MITAMURA, T. (co-taught)",LTI,11732,SELF-PACED LAB: MT,A,Lect,3,8,38%,5,5,,,,,,,,
Fall,2008,"BROWN, R. (co-taught)",LTI,11732,SELF-PACED LAB: MT,A,Lect,3,8,38%,5,5,,,,,,,,
Fall,2008,"BLACK, A. (co-taught)",LTI,11733,MULTILNG SPCH TRANS,A,Lect,3,4,75%,4,4.67,,,,,,,,
Fall,2008,"VOGEL, S. (co-taught)",LTI,11733,MULTILNG SPCH TRANS,A,Lect,3,4,75%,3.5,4.5,,,,,,,,
Fall,2008,"WAIBEL, A. (co-taught)",LTI,11751,SPCH RECGN UNDSTDG,A,Lect,5,7,71%,3.4,4.2,,,,,,,,
Fall,2008,"LANE, I. (co-taught)",LTI,11751,SPCH RECGN UNDSTDG,A,Lect,5,7,71%,3.4,3.4,,,,,,,,
Fall,2008,"SMITH, N.",LTI,11762,LANGUAGE & STATS II,A,Lect,11,14,79%,4.45,4.27,,,,,,,,
Fall,2008,"Carbonell, J.",LTI,11765,ACTIVE LEARNING SEMR,A,Lect,9,15,60%,4.22,4.63,,,,,,,,
Fall,2008,"NYBERG, E. (co-taught)",LTI,11791,SOFTWR ENGRNG FOR IS,A,Lect,23,30,77%,3.52,3.77,,,,,,,,
Fall,2008,"ROSE, C. (co-taught)",LTI,11791,SOFTWR ENGRNG FOR IS,A,Lect,23,30,77%,3.61,3.86,,,,,,,,
Fall,2008,"GERSHMAN, A.",LTI,11794,INVENT FUTURE SERVCE,A,Lect,4,5,80%,3.75,4.25,,,,,,,,
Fall,2008,"ROSENFELD, R.",MLG,10601,MACHINE LEARNING,A,Lect,33,46,72%,4.3,4.55,,,,,,,,
Fall,2008,"XING, P.",MLG,10701,MACHINE LEARNING,A,Lect,37,52,71%,4.08,3.43,,,,,,,,
Fall,2008,"HARRISON, M.",MLG,10705,INTERMED STATISTICS,A,Lect,17,20,85%,4.75,4.88,,,,,,,,
Fall,2008,"GUESTRIN, C.",MLG,10708,PROB GRAPHCL MODELS,A,Lect,31,43,72%,4.31,4.61,,,,,,,,
Fall,2008,"DOMINGOS, P.",MLG,10803,MARKOV LOGIC NETWORK,A,Lect,2,7,29%,4.5,5,,,,,,,,
Fall,2008,"KELLY, A.",ROB,16362,MOBILE ROB PRGRM LAB,A,Lect,8,20,40%,3.88,4.5,,,,,,,,
Fall,2008,"HEBERT, M.",ROB,16720,COMPUTER VISION,A,Lect,42,65,65%,4.76,4.76,,,,,,,,
Fall,2008,"ERDMANN, M.",ROB,16811,MATH FUND FOR ROBOT,A,Lect,27,43,63%,4,4.22,,,,,,,,
Fall,2008,"NARASIMHAN, S.",ROB,16823,PHYSCS MTHDS VISION,A,Lect,4,5,80%,5,5,,,,,,,,
Fall,2008,"BAGNELL, J.",ROB,16831,STAT TECH IN ROBOTCS,A,Lect,12,17,71%,4.75,4.67,,,,,,,,
Fall,2008,"WHITTAKER, W.",ROB,16861,MOBILE ROBOT DESIGN,A,Lect,25,42,60%,4.36,4.32,,,,,,,,
Fall,2008,"TONGIA, R.",ROB,16871,TECH DEVELOP COMMUN,A,Lect,2,7,29%,5,5,,,,,,,,
Fall,2008,"STEINFELD, A.",ROB,16899,SPECIAL TOPICS,Q,Lect,3,4,75%,3.33,4.33,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M.",SE,17602,INTRO PRSNL SFTWR PR,A2,Lect,18,26,69%,4.2,4.67,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M.",SE,17602,INTRO PRSNL SFTWR PR,B2,Lect,5,9,56%,4.2,4.6,,,,,,,,
Fall,2008,"TARAN, G.",SE,17610,RSK MNGT SFTW IN PRJ,A,Lect,6,12,50%,4.83,4.67,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M.",SE,17619,INTRO RT SFTWR SYSTM,D,Lect,1,4,25%,4,4,,,,,,,,
Fall,2008,"LATTANZE, A.",SE,17630,CMP SCI SFTW PRC ENG,A,Lect,3,3,100%,4.67,4.67,,,,,,,,
Fall,2008,"ROZUM, J.",SE,17635,SOFTWARE MEASUREMENT,A,Lect,1,4,25%,2,2,,,,,,,,
Fall,2008,"ROZUM, J.",SE,17635,SOFTWARE MEASUREMENT,D,Lect,7,10,70%,3.71,4,,,,,,,,
Fall,2008,"LATTANZE, A.",SE,17643,HARDWRE FOR SW ENGRS,A,Lect,4,6,67%,5,5,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M. (co-taught)",SE,17643,HARDWRE FOR SW ENGRS,D,Lect,6,7,86%,3,2.83,,,,,,,,
Fall,2008,"LATTANZE, A. (co-taught)",SE,17643,HARDWRE FOR SW ENGRS,D,Lect,6,7,86%,3,3.67,,,,,,,,
Fall,2008,"GARLAN, D.",SE,17651,MODELS SOFTWR SYSTMS,A,Lect,24,35,69%,3.74,3.91,,,,,,,,
Fall,2008,"MCLAUGHLIN, D.",SE,17651,MODELS SOFTWR SYSTMS,D,Lect,14,18,78%,3.57,4.36,,,,,,,,
Fall,2008,"HERBSLEB, J.",SE,17652,MTHDS DECIDE DESIGN,A,Lect,24,34,71%,3.43,4.08,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,A,Lect,32,50,64%,4.26,4.4,,,,,,,,
Fall,2008,"TARAN, G. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,A,Lect,32,50,64%,4.13,4.1,,,,,,,,
Fall,2008,"ROOT, D. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,A,Lect,32,50,64%,4.23,4.37,,,,,,,,
Fall,2008,"ROOT, D. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,D,Lect,10,19,53%,4.1,4.3,,,,,,,,
Fall,2008,"JAGANNATHAN, S. (co-taught)",SE,17653,MANAGE SFTWR DVLPMT,D,Lect,10,19,53%,3.9,3.9,,,,,,,,
Fall,2008,"PESANTE, L.",SE,17656,COMMNCTN SOFT ENGR I,A,Lect,10,14,71%,2.89,3.67,,,,,,,,
Fall,2008,"PESANTE, L.",SE,17656,COMMNCTN SOFT ENGR I,B,Lect,8,13,62%,3.38,3.75,,,,,,,,
Fall,2008,"KEATING, T.",SE,17656,COMMNCTN SOFT ENGR I,C,Lect,8,10,80%,4,4.5,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,17,25,68%,4.12,4.44,,,,,,,,
Fall,2008,"LATTANZE, A. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,17,25,68%,4.18,4.44,,,,,,,,
Fall,2008,"TARAN, G. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,17,25,68%,4.24,4.38,,,,,,,,
Fall,2008,"ROOT, D. (co-taught)",SE,17671,SFTWR DEV STUDIO I,A,Lect,17,25,68%,4.12,4.25,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,9,18,50%,3.78,4.22,,,,,,,,
Fall,2008,"LATTANZE, A. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,9,18,50%,3.13,3.13,,,,,,,,
Fall,2008,"TARAN, G. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,9,18,50%,3.5,3.75,,,,,,,,
Fall,2008,"ROOT, D. (co-taught)",SE,17674,SOFTWR DEV STUDIO IV,A,Lect,9,18,50%,3.38,3.5,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,A,Lect,6,20,30%,4.6,4.6,,,,,,,,
Fall,2008,"LATTANZE, A. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,A,Lect,6,20,30%,4.67,4.67,,,,,,,,
Fall,2008,"TARAN, G. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,A,Lect,6,20,30%,4.4,4.4,,,,,,,,
Fall,2008,"ROOT, D. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,A,Lect,6,20,30%,4.67,4.67,,,,,,,,
Fall,2008,"ROSSO-LLOPART, M.",SE,17678,PRACTICUM SE II,D,Lect,1,4,25%,5,5,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Overall course,2: Overall teaching,,,,,,,,
,2008,,,,Year of 2008,,,2087,4601,45%,3.99,4.08,,,,,,,,
Summer,2008,"KOSBIE, D.",CS,15100,INTRO INTERM PRGMNG,E,Lect,8,23,35%,4.5,4.63,,,,,,,,
Summer,2008,"KESDEN, G.",CS,15100,INTRO INTERM PRGMNG,S,Lect,8,15,53%,3.25,3.25,,,,,,,,
Summer,2008,"HOFFMAN, T.",CS,15111,INTERM ADVAN PRGMING,E,Lect,5,17,29%,3.6,3.2,,,,,,,,
Summer,2008,"GUNAWARDENA, A.",CS,15111,INTERM ADVAN PRGMING,S,Lect,14,17,82%,4.14,4.5,,,,,,,,
Summer,2008,"ADAMCHIK, V.",CS,15111,INTERM ADVAN PRGMING,U,Lect,2,15,13%,4,4.5,,,,,,,,
Summer,2008,"HOFFMAN, T.",CS,15123,EFFCTV PGMMNG C UNIX,S,Lect,8,19,42%,3.63,3.88,,,,,,,,
Summer,2008,"GUNAWARDENA, A.",CS,15123,EFFCTV PGMMNG C UNIX,U,Lect,2,4,50%,4,4,,,,,,,,
Summer,2008,"ADAMCHIK, V.",CS,15211,FUND DATA STRUCT ALG,S,Lect,10,23,43%,3.9,4.2,,,,,,,,
Summer,2008,"KESDEN, G.",CS,15211,FUND DATA STRUCT ALG,U,Lect,7,11,64%,3.86,3.86,,,,,,,,
Summer,2008,"KEATING, T.",CS,15221,TECHNCL COMMUNCTN CS,S,Lect,6,9,67%,4.67,5,,,,,,,,
Summer,2008,"FUSSELL, S. (co-taught)",HCI,5672,HCI PROJECT II,M,Lect,5,28,18%,4,3.2,,,,,,,,
Summer,2008,"DEY, A. (co-taught)",HCI,5672,HCI PROJECT II,M,Lect,5,28,18%,4.2,4.4,,,,,,,,
Summer,2008,"REDDY, R.",ROB,16221,ROBOTS TO THE RESCUE,E,Lect,3,19,16%,3,2.67,,,,,,,,
Summer,2008,"TARAN, G. (co-taught)",SE,17610,RISK MANAGEMENT,O,Lect,1,4,25%,3,3,,,,,,,,
Summer,2008,"HUTCHINS, M. (co-taught)",SE,17610,RISK MANAGEMENT,O,Lect,1,4,25%,3,3,,,,,,,,
Summer,2008,"TARAN, G.",SE,17640,MANGING TECH PEOPLE,O,Lect,5,11,45%,3.4,3.6,,,,,,,,
Summer,2008,"TARAN, G.",SE,17640,MANGING TECH PEOPLE,PP,Lect,1,4,25%,,3,,,,,,,,
Summer,2008,"ROOT, D.",SE,17653,MANAGE SFTWR DVLPMT,O,Lect,2,8,25%,3.5,3,,,,,,,,
Summer,2008,"ROSSO-LLOPART, M. (co-taught)",SE,17673,SOFTWR DEV STUDO III,M,Lect,2,25,8%,3.5,3.5,,,,,,,,
Summer,2008,"LATTANZE, A. (co-taught)",SE,17673,SOFTWR DEV STUDO III,M,Lect,2,25,8%,2,1.5,,,,,,,,
Summer,2008,"TARAN, G. (co-taught)",SE,17673,SOFTWR DEV STUDO III,M,Lect,2,25,8%,2,2.5,,,,,,,,
Summer,2008,"ROOT, D. (co-taught)",SE,17673,SOFTWR DEV STUDO III,M,Lect,2,25,8%,3.5,4,,,,,,,,
Spring,2008,"XING, P. (co-taught)",CB,2710,COMPUTATNL GENOMICS,A,Lect,3,5,60%,5,5,,,,,,,,
Spring,2008,"BAR-JOSEPH, Z. (co-taught)",CB,2710,COMPUTATNL GENOMICS,A,Lect,3,5,60%,4.67,5,,,,,,,,
Spring,2008,"GARCIA OSUNA, E.",CB,2760,LAB MTHDS COMP BIO,1,Lect,2,4,50%,4,5,,,,,,,,
Spring,2008,"GARCIA OSUNA, E.",CB,2760,LAB MTHDS COMP BIO,A,Lect,1,4,25%,5,5,,,,,,,,
Spring,2008,"SLATER, D.",CS,15100,INTRO INTERM PRGMNG,1,Lect,16,48,33%,3.31,3.75,,,,,,,,
Spring,2008,"SUDOL, L.",CS,15100,INTRO INTERM PRGMNG,17,Lect,5,18,28%,4.4,4.2,,,,,,,,
Spring,2008,"KESDEN, G.",CS,15100,INTRO INTERM PRGMNG,18,Lect,9,26,35%,3.67,3.11,,,,,,,,
Spring,2008,"SLATER, D.",CS,15100,INTRO INTERM PRGMNG,2,Lect,28,47,60%,3.44,3.96,,,,,,,,
Spring,2008,"REID-MILLER, M.",CS,15100,INTRO INTERM PRGMNG,3,Lect,28,44,64%,3.5,3.5,,,,,,,,
Spring,2008,"SUDOL, L.",CS,15100,INTRO INTERM PRGMNG,4,Lect,21,42,50%,3.86,4.1,,,,,,,,
Spring,2008,"REID-MILLER, M.",CS,15100,INTRO INTERM PRGMNG,5,Lect,9,17,53%,3.89,4,,,,,,,,
Spring,2008,"REID-MILLER, M.",CS,15100,INTRO INTERM PRGMNG,6,Lect,7,17,41%,3.71,3.86,,,,,,,,
Spring,2008,"SUDOL, L.",CS,15100,INTRO INTERM PRGMNG,7,Lect,10,15,67%,3.9,4.7,,,,,,,,
Spring,2008,"CARRASQUEL, J.",CS,15100,INTRO INTERM PRGMNG,8,Lect,8,22,36%,3,3.38,,,,,,,,
Spring,2008,"KOSBIE, D.",CS,15100,INTRO INTERM PRGMNG,9,Lect,11,30,37%,4.55,4.73,,,,,,,,
Spring,2008,"ROBERTS, J.",CS,15100,INTRO INTERM PRGMNG,M,Lect,7,18,39%,4.71,4.86,,,,,,,,
Spring,2008,"ROBERTS, J.",CS,15100,INTRO INTERM PRGMNG,N,Lect,10,18,56%,4.5,4.8,,,,,,,,
Spring,2008,"ROBERTS, J.",CS,15100,INTRO INTERM PRGMNG,O,Lect,8,23,35%,4.13,4.38,,,,,,,,
Spring,2008,"ROBERTS, J.",CS,15100,INTRO INTERM PRGMNG,P,Lect,8,25,32%,4.25,4.5,,,,,,,,
Spring,2008,"CORTINA, T.",CS,15105,PRINCIPLES COMPUTATN,A,Lect,13,19,68%,4.15,4.54,,,,,,,,
Spring,2008,"CORTINA, T.",CS,15105,PRINCIPLES COMPUTATN,B,Lect,12,18,67%,4,4.5,,,,,,,,
Spring,2008,"MCELFRESH, S.",CS,15111,INTERM ADVAN PRGMING,1,Lect,15,39,38%,3.27,2.8,,,,,,,,
Spring,2008,"CORTINA, T.",CS,15111,INTERM ADVAN PRGMING,2,Lect,27,44,61%,4.44,4.63,,,,,,,,
Spring,2008,"ADAMCHIK, V.",CS,15111,INTERM ADVAN PRGMING,3,Lect,18,42,43%,4.22,4.06,,,,,,,,
Spring,2008,"ADAMCHIK, V.",CS,15111,INTERM ADVAN PRGMING,4,Lect,26,59,44%,4.19,4.23,,,,,,,,
Spring,2008,"GUNAWARDENA, A.",CS,15123,EFFCTV PGMMNG C UNIX,1,Lect,10,30,33%,4.22,4,,,,,,,,
Spring,2008,"GUNAWARDENA, A.",CS,15123,EFFCTV PGMMNG C UNIX,2,Lect,13,36,36%,4.15,4.31,,,,,,,,
Spring,2008,"HOFFMAN, T.",CS,15123,EFFCTV PGMMNG C UNIX,3,Lect,24,47,51%,3.54,3.54,,,,,,,,
Spring,2008,"KESDEN, G.",CS,15123,EFFCTV PGMMNG C UNIX,4,Lect,14,36,39%,4.54,4.07,,,,,,,,
Spring,2008,"HOFFMAN, T.",CS,15123,EFFCTV PGMMNG C UNIX,5,Lect,15,40,38%,3.87,3.73,,,,,,,,
Spring,2008,"SLEATOR, D. (co-taught)",CS,15211,FUND DATA STRUCT ALG,1,Lect,64,158,41%,3.72,3.02,,,,,,,,
Spring,2008,"SUTNER, K. (co-taught)",CS,15211,FUND DATA STRUCT ALG,1,Lect,64,158,41%,3.93,4.13,,,,,,,,
Spring,2008,"ERDMANN, M.",CS,15212,PRINCIPLES PROGRAMMG,1,Lect,25,68,37%,3.64,3.96,,,,,,,,
Spring,2008,"ECKHARDT, D. (co-taught)",CS,15213,INTRO COMP SYSTEMS,1,Lect,109,248,44%,4.07,3.92,,,,,,,,
Spring,2008,"Bryant, R. (co-taught)",CS,15213,INTRO COMP SYSTEMS,1,Lect,109,248,44%,4.1,3.75,,,,,,,,
Spring,2008,"KEATING, T.",CS,15221,TECHNCL COMMUNCTN CS,1,Lect,19,40,48%,3.28,4.26,,,,,,,,
Spring,2008,"VON AHN ARELLANO, L.",CS,15251,GRT THEORTICAL IDEAS,1,Lect,73,172,42%,4.25,4.68,,,,,,,,
Spring,2008,"FRIEZE, C.",CS,15296,ST:UNDRSTND IMGS CMP,A4,Lect,7,17,41%,3.86,4.14,,,,,,,,
Spring,2008,"HARPER, R.",CS,15312,FNDTNS PROGRMG LANG,1,Lect,16,30,53%,4.81,4.94,,,,,,,,
Spring,2008,"SCHERLIS, W. (co-taught)",CS,15313,FNDTNS SFTWR ENGNRNG,1,Lect,7,19,37%,3.17,3.83,,,,,,,,
Spring,2008,"ALDRICH, J. (co-taught)",CS,15313,FNDTNS SFTWR ENGNRNG,1,Lect,7,19,37%,3,3.6,,,,,,,,
Spring,2008,"VELOSO, M. (co-taught)",CS,15381,AI RPRSNTN & PRB SLV,A,Lect,12,37,32%,4.08,4.17,,,,,,,,
Spring,2008,"NOURBAKHSH, I. (co-taught)",CS,15381,AI RPRSNTN & PRB SLV,A,Lect,12,37,32%,4.17,4.5,,,,,,,,
Spring,2008,"LEE, T.",CS,15385,COMPUTER VISION,A,Lect,17,24,71%,3.88,3.76,,,,,,,,
Spring,2008,"MCELFRESH, S.",CS,15391,TECH CONSULT COMUNTY,A,Lect,3,10,30%,4,4,,,,,,,,
Spring,2008,"SEACORD, R.",CS,15392,ST:SECURE PROGRAMMNG,A,Lect,9,24,38%,4.13,4.13,,,,,,,,
Spring,2008,"ECKHARDT, D. (co-taught)",CS,15410,OP SYS DESIGN & IMPL,A,Lect,40,63,63%,4.77,4.77,,,,,,,,
Spring,2008,"DANNENBERG, R. (co-taught)",CS,15410,OP SYS DESIGN & IMPL,A,Lect,40,63,63%,4.51,3.82,,,,,,,,
Spring,2008,"MOWRY, T.",CS,15418,PRLL COMP ARC & PGMG,1,Lect,5,14,36%,4,4.2,,,,,,,,
Spring,2008,"EPPINGER, J.",CS,15437,WEB APPLCTN DEVLPMNT,A,Lect,19,43,44%,4.47,4.53,,,,,,,,
Spring,2008,"ANDERSEN, D. (co-taught)",CS,15441,COMPUTER NETWORKS,1,Lect,17,64,27%,3.53,4.12,,,,,,,,
Spring,2008,"STEENKISTE, P. (co-taught)",CS,15441,COMPUTER NETWORKS,1,Lect,17,64,27%,3.53,3.41,,,,,,,,
